"id_pd","nombre_pd","direccion","nombre_institucional","id_provincia","id_departamento","id_localidad","cod_bahra_localidad","id_municipio","provincia","departamento","localidad","municipio","mail_institucional","latitud","longitud","horarios","link_facebook","estado"
"520","Viale","Castilla Mira y Los Quebrachos 00000","NIDO","AR-E","1439","6271","30084270000 ","ERI056","Entre Ríos","Parana","Viale","Viale","viale@puntodigital.gob.ar","-31.866593","-59.995888","Lunes 07:00 a 12:30 , Martes 07:00 a 12:30 , Miércoles 07:00 a 12:30 , Jueves 07:00 a 12:30 , Viernes 07:00 a 12:30 ","","Activo"
"522","Cintra","Yapeyú S/N","Edificio Municipal","AR-X","1384","4256","14182100000 ","CBA076","Córdoba","Union","Cintra","Cintra","cintra@puntodigital.gob.ar","-32.3097241","-62.6550367","Lunes 09:00 a 12:00 - 16:00 a 20:00 , Martes 09:00 a 12:00 - 16:00 a 20:00 , Miércoles 09:00 a 12:00 - 16:00 a 20:00 , Jueves 09:00 a 12:00 - 16:00 a 20:00 , Viernes 09:00 a 12:00 - 16:00 a 20:00 ","","Activo"
"523","La Costa (Buenos Aires)","Ruta Provincial 11 Km 340 .","Edificio Municipal","AR-B","1258","1142","06420020002 ","BUE064","Buenos Aires","La Costa","Lucila del Mar","La Costa","lacosta@puntodigital.gob.ar","-36.6745249","-56.674306","Lunes 09:00 a 21:00 , Martes 09:00 a 21:00 , Miércoles 09:00 a 21:00 , Jueves 09:00 a 21:00 , Viernes 09:00 a 21:00 ","","Activo"
"524","Crespo","Mendoza 855","NIDO","AR-E","1439","6250","30084070000 ","ERI015","Entre Ríos","Parana","Crespo","Crespo","crespo@puntodigital.gob.ar","-32.011737","-60.183471","Lunes 07:00 a 19:00 , Martes 07:00 a 19:00 , Miércoles 07:00 a 19:00 , Jueves 07:00 a 19:00 , Viernes 07:00 a 19:00 ","","Activo"
"527","La Quiaca I","Bolívar esq. Santa Fe.","Edificio Municipal","AR-Y","1462","7485","38112050000 ","JUJ027","Jujuy","Yavi","La Quiaca","La Quiaca","laquiacajujuy@puntodigital.gob.ar","-22.1030601","-65.5957959","Lunes 08:00 a 13:00 - 15:00 a 21:00 , Martes 08:00 a 13:00 - 15:00 a 21:00 , Miércoles 08:00 a 13:00 - 15:00 a 21:00 , Jueves 08:00 a 13:00 - 15:00 a 21:00 , Viernes 08:00 a 13:00 - 15:00 a 21:00 ","","Activo"
"529","Anguil","Malvinas Argentinas S/N","Edificio Municipal","AR-L","1480","7509","42021010000 ","LAP007","La Pampa","Capital","Anguil","Anguil","anguil@puntodigital.gob.ar","-36.525649","-64.01147","Lunes 09:00 a 13:00 - 16:00 a 20:00 , Martes 09:00 a 13:00 , Miércoles 09:00 a 13:00 - 16:00 a 20:00 , Jueves 09:00 a 13:00 , Viernes 09:00 a 13:00 - 16:00 a 20:00 ","","Activo"
"530","Laboulaye","Alberdi S/N","Edificio Municipal","AR-X","1407","3392","14084030000 ","CBA193","Córdoba","Presidente Roque Saenz Peña","Laboulaye","Laboulaye","laboulaye@puntodigital.gob.ar","-34.1266667","-63.3911111","Lunes 08:00 a 14:00 - 16:00 a 20:00 , Martes 08:00 a 14:00 - 16:00 a 20:00 , Miércoles 08:00 a 14:00 - 16:00 a 20:00 , Jueves 08:00 a 14:00 - 16:00 a 20:00 , Viernes 08:00 a 14:00 - 16:00 a 20:00 ","","Activo"
"531","General Alvear","Calle 10 S/N","Edificio Municipal","AR-M","1515","8054","50014030000 ","MZA001","Mendoza","General Alvear","General Alvear","General Alvear","generalalvear@puntodigital.gob,ar","-34.9781655","-67.6377169","Lunes 07:00 a 19:00 , Martes 07:00 a 19:00 , Miércoles 07:00 a 19:00 , Jueves 07:00 a 19:00 , Viernes 07:00 a 19:00 ","","Activo"
"532","Inriville","uruguay 110","Edificio Municipal","AR-X","1386","3294","14063140000 ","CBA154","Córdoba","Marcos Juarez","Inriville","Inriville","inriville@puntodigital.gob.ar","-32.9431450","-62.2359460","Lunes 08:00 a 12:00 - 13:00 a 18:00 , Martes 08:00 a 12:00 - 13:00 a 18:00 , Miércoles 08:00 a 12:00 - 13:00 a 18:00 , Jueves 08:00 a 12:00 - 13:00 a 18:00 , Viernes 08:00 a 12:00 - 13:00 a 18:00 ","","Activo"
"535","Huinca Renancó","Juan B. Justo e Italia S/N","Edificio Municipal","AR-X","1397","3111","14035040000 ","CBA151","Córdoba","General Roca","Huinca Renanco","Huinca Renancó","huincarenanco@puntodigital.gob.ar","-34.841101","-64.375491","Lunes 10:00 a 18:00 , Martes 10:00 a 18:00 , Miércoles 10:00 a 18:00 , Jueves 10:00 a 18:00 , Viernes 10:00 a 18:00 ","","Activo"
"536","Paraná II","Carlos Pellegrini 558","Edificio Municipal","AR-E","1439","6260","30084160000 ","ERI039","Entre Ríos","Parana","Parana","Paraná","","-31.737709540429403","-60.53443970276127","","","Próximamente"
"539","Banda del Río Salí I","Fray Luis Beltrán 480","Edificio Municipal","AR-T","1646","13091","90014020001 ","TUC012","Tucumán","Cruz Alta","Banda del Rio Sali","Banda del Río Salí","bandadelriosali@puntodigital.gob.ar","-26.845971","-65.1638347","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 - 16:00 a 19:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 ","","Activo"
"540","7 de Abril","Olga bazan y Vialidad Nacional S/N","CIC","AR-T","1651","13051","90007080000 ","TUC096","Tucumán","Burruyacu","7 de Abril","Siete de Abril","sietedeabril@puntodigital.gob.ar","-26.2906342","-64.5028373","Lunes 09:00 a 12:00 , Martes 09:00 a 12:00 , Miércoles 09:00 a 12:00 , Jueves 09:00 a 12:00 , Viernes 09:00 a 12:00 ","","Temporalmente cerrado"
"541","San Javier (Misiones)","Belgrano S/N","CIC","AR-N","1548","8740","54105040000 ","MIS065","Misiones","San Javier","San Javier","San Javier","sanjavier@puntodigital.gob.ar","-27.8776452","-55.1374985","Lunes 08:00 a 12:00 - 15:00 a 19:00 , Martes 08:00 a 12:00 - 15:00 a 19:00 , Miércoles 08:00 a 12:00 - 15:00 a 19:00 , Jueves 08:00 a 12:00 - 15:00 a 19:00 , Viernes 08:00 a 12:00 - 15:00 a 19:00 ","","Activo"
"542","Cote-Lai","Güemes 205","Edificio Municipal","AR-H","1349","5656","22161020000 ","CHA017","Chaco","Tapenaga","Cote Lai","Cote-Lai","cotelai@puntodigital.gob.ar","-27.5299958","-59.5751821","Lunes 06:00 a 20:00 , Martes 06:00 a 20:00 , Miércoles 06:00 a 20:00 , Jueves 06:00 a 20:00 , Viernes 06:00 a 20:00 , Sábado 20:00 a 22:00 , Domingo 20:00 a 22:00 ","","Activo"
"543","Caraguatay","Ruta Provincial N° 212 - km 6 N° 212 - km 6","Edificio Municipal","AR-N","1541","8654","54084010000 ","MIS015","Misiones","Montecarlo","Caraguatay","Caraguatay","caraguatay@puntodigital.gob.ar","-26.6569508","-54.7439161","Lunes 08:00 a 16:00 , Martes 08:00 a 16:00 , Miércoles 08:00 a 16:00 , Jueves 08:00 a 16:00 , Viernes 08:00 a 16:00 ","","Activo"
"544","Salto Encantado","Avenida 8 de septiembre 756 (colectora Ruta Nacional 14)","Edificio Municipal","AR-N","1536","8468","54014080000 ","MIS999","Misiones","Cainguas","Salto Encantado","Salto Encantado","saltoencantado@puntodigital.gob.ar","-27.085444","-54.832806","Lunes 06:30 a 12:30 - 15:00 a 18:00 , Martes 06:30 a 12:30 - 13:30 a 19:00 , Miércoles 06:30 a 12:30 - 15:00 a 18:00 , Jueves 06:30 a 12:30 - 13:30 a 19:00 , Viernes 06:30 a 12:30 ","","Activo"
"545","Mar del Plata III (Polideportivo Libertad)","Ituzaingó 8350","Edificio Municipal","AR-B","1247","981","06357110003 ","BUE053","Buenos Aires","General Pueyrredon","Mar del Plata","General Pueyrredón","polideportivolibertad@puntodigital.gob.ar","-37.9612497","-57.5996668","Lunes 08:00 a 15:00 , Martes 08:00 a 15:00 , Miércoles 08:00 a 15:00 , Jueves 08:00 a 15:00 , Viernes 08:00 a 15:00 ","","Activo"
"546","San Nicolás de los Arroyos I","Av. Morteo 149","Edificio Municipal","AR-B","1312","2060","06763050002 ","BUE117","Buenos Aires","San Nicolas","San Nicolas de los Arroyos","San Nicolás de los Arroyos","sannicolas@puntodigital.gob.ar","-33.3444939","-60.2274636","","","Temporalmente cerrado"
"547","Godoy Cruz - Polideportivo","Punta Mogotes 889","Edificio Municipal","AR-M","1516","8056","50021010001 ","MZA002","Mendoza","Godoy Cruz","Godoy Cruz","Godoy Cruz","godoycruzpolideportivo@puntodigital.gob.ar","-32.909731","-68.760454","Lunes 14:00 a 17:00 , Martes 15:30 a 18:30 , Miércoles 15:30 a 18:30 , Jueves 15:30 a 18:30 , Viernes 15:30 a 18:30 ","","Temporalmente cerrado"
"548","Villa del Rosario","Obispo Ferreyra 634","Edificio Municipal","AR-X","1398","3734","14119210000 ","CBA397","Córdoba","Rio Segundo","Villa del Rosario","Villa del Rosario","villadelrosario@puntodigital.gob.ar","-31.5520707","-63.5370752","","","Activo"
"549","Estancia Vieja","calle publica S/N","Edificio Municipal","AR-X","1396","3424","14091090000 ","CBA133","Córdoba","Punilla","Estancia Vieja","Estancia Vieja","estanciavieja@puntodigital.gob.ar","-31.379564","-64.516309","Lunes 09:00 a 14:00 , Martes 09:00 a 13:00 , Miércoles 09:00 a 13:00 , Jueves 09:00 a 14:00 , Viernes 09:00 a 13:00 ","","Activo"
"551","Villa de Soto","Corrientes S/N","NIDO","AR-X","1390","3085","14028200000 ","CBA394","Córdoba","Cruz del Eje","Villa de Soto","Villa de Soto","villadesoto@puntodigital.gob.ar","-30.856762","-64.992363","Lunes 08:00 a 14:00 - 16:00 a 18:00 , Martes 08:00 a 14:00 - 16:00 a 18:00 , Miércoles 08:00 a 14:00 - 16:00 a 18:00 , Jueves 08:00 a 14:00 - 16:00 a 18:00 , Viernes 08:00 a 14:00 - 16:00 a 18:00 ","","Activo"
"553","Ticino","Raúl Alfonsin 308","Edificio Municipal","AR-X","1393","3153","14042140000 ","CBA366","Córdoba","General San Martin","Ticino","Ticino","ticino@puntodigital.gob.ar","-32.6932525","-63.4383798","Lunes 09:00 a 11:30 - 13:00 a 19:00 , Martes 09:00 a 11:30 - 14:00 a 19:00 , Miércoles 09:00 a 11:30 - 16:30 a 19:00 , Jueves 09:00 a 11:30 - 14:00 a 19:00 , Viernes 09:00 a 11:30 - 13:00 a 19:00 ","","Activo"
"557","San Andrés de Giles II","Rawson y Calle 51 S/N","CIC","AR-B","1306","1996","06728040000 ","BUE111","Buenos Aires","San Andres de Giles","San Andres de Giles","San Andrés de Giles","sanandresdegiles2@puntodigital.gob.ar","-34.4550254","-59.4320445","Lunes 09:00 a 18:00 , Martes 09:00 a 18:00 , Miércoles 09:00 a 18:00 , Jueves 09:00 a 18:00 , Viernes 09:00 a 18:00 ","","Activo"
"558","Villa Paranacito","Av. Conscripto Giorgi S/N","CIC","AR-E","1438","6118","30063060000 ","ERI064","Entre Ríos","Islas del Ibicuy","Villa Paranacito","Villa Paranacito","villaparanacito@puntodigital.gob.ar","-33.7146695","-58.6603648","Lunes 07:00 a 13:00 - 15:00 a 18:00 , Martes 07:00 a 13:00 - 15:00 a 18:00 , Miércoles 07:00 a 13:00 - 15:00 a 18:00 , Jueves 07:00 a 13:00 - 15:00 a 18:00 , Viernes 07:00 a 13:00 - 15:00 a 18:00 ","","Activo"
"560","Saladillo","Zamorano 2960","Institución Educativa","AR-B","1303","1961","06707060000 ","BUE108","Buenos Aires","Saladillo","Saladillo","Saladillo","saladillo@puntodigital.gob.ar","-35.6301982","-59.7664733","Lunes 09:00 a 19:00 , Martes 09:00 a 17:00 , Miércoles 09:00 a 19:00 , Jueves 09:00 a 15:00 , Viernes 09:00 a 19:00 , Sábado 08:00 a 13:00 ","","Activo"
"561","San Miguel","Calle Pardo y Fray Justo Santamaria de Oro sn","Edificio Municipal","AR-B","1311","2048","06760010004 ","BUE116","Buenos Aires","San Miguel","San Miguel","San Miguel","sanmiguelbsas@puntodigital.gob.ar","-34.583027","-58.727948","Lunes 09:00 a 16:00 , Martes 09:00 a 16:00 , Miércoles 09:00 a 16:00 , Jueves 09:00 a 16:00 , Viernes 09:00 a 16:00 ","","Activo"
"562","Pellegrini","Juan José Paso","Edificio Municipal","AR-B","1288","1690","06616030000 ","BUE093","Buenos Aires","Pellegrini","Pellegrini","Pellegrini","pellegrini@puntodigital.gob.ar","-36.2685861","-63.1660588","Lunes 08:00 a 19:00 , Martes 08:00 a 19:00 , Miércoles 08:00 a 19:00 , Jueves 08:00 a 19:00 , Viernes 08:00 a 19:00 ","","Activo"
"563","Suipacha (Buenos Aires)","Combate de San Lorenzo 292","Edificio Municipal","AR-B","1315","2107","06784020000 ","BUE120","Buenos Aires","Suipacha","Suipacha","Suipacha","suipacha@puntodigital.gob.ar","-34.7666667","-59.6833333","Lunes 09:30 a 17:00 , Martes 09:30 a 17:00 , Miércoles 09:30 a 17:00 , Jueves 09:30 a 17:00 ","","Activo"
"564","Lobos","Buenos Aires 541","Institución Educativa","AR-B","1268","1346","06483040000 ","BUE073","Buenos Aires","Lobos","Lobos","Lobos","lobos@puntodigital.gob.ar","-35.1809867","-59.0995287","Lunes 08:00 a 22:00 , Martes 08:00 a 22:00 , Miércoles 08:00 a 22:00 , Jueves 08:00 a 22:00 , Viernes 08:00 a 22:00 ","","Activo"
"565","José de San Martín","Rivadavia 166","Edificio Municipal","AR-U","1377","5836","26098030000 ","CHU025","Chubut","Tehuelches","Jose de San Martin","José de San Martín","josedesanmartin@puntodigital.gob.ar","-44.049344","-70.473061","Lunes 09:00 a 12:00 - 16:00 a 19:00 , Martes 09:00 a 12:30 , Miércoles 09:00 a 12:00 - 16:00 a 19:00 , Jueves 09:00 a 12:30 , Viernes 09:00 a 12:00 - 16:00 a 19:00 ","","Activo"
"566","Lincoln","Av. Leandro N. Alem 1072","ONG","AR-B","1266","1293","06469080000 ","BUE071","Buenos Aires","Lincoln","Lincoln","Lincoln","lincoln@puntodigital.gob.ar","-34.868347","-61.52824","Lunes 09:00 a 13:00 - 16:00 a 20:00 , Martes 09:00 a 13:00 - 16:00 a 20:00 , Miércoles 09:00 a 13:00 - 16:00 a 20:00 , Jueves 09:00 a 13:00 - 16:00 a 20:00 , Viernes 09:00 a 13:00 - 16:00 a 20:00 ","","Activo"
"567","San Martín (Mendoza)","Balcarce S/N","Edificio Municipal","AR-M","1528","8298","50098100002 ","MZA014","Mendoza","San Martin","Ciudad de San Martin","San Martín","sanmartinmza@puntodigital.gob.ar","-33.0835347","-68.4737046","Lunes 08:00 a 22:00 , Martes 08:00 a 22:00 , Miércoles 08:00 a 22:00 , Jueves 08:00 a 22:00 , Viernes 08:00 a 22:00 , Sábado 08:00 a 14:00 ","","Activo"
"568","Carlos Casares","Cecilia Borja 73","Edificio Municipal","AR-B","1215","453","06147030000 ","BUE020","Buenos Aires","Carlos Casares","Carlos Casares","Carlos Casares","carloscasares@puntodigital.gob.ar","-35.6177975","-61.3676078","Lunes 08:00 a 12:00 - 17:00 a 19:30 , Martes 08:00 a 12:00 - 17:00 a 19:30 , Miércoles 08:00 a 12:00 - 17:00 a 19:30 , Jueves 08:00 a 12:00 - 17:00 a 19:30 , Viernes 08:00 a 12:00 - 17:00 a 19:30 ","","Activo"
"569","Bragado","Hermanos Islas 428","ONG","AR-B","1210","378","06112010000 ","BUE016","Buenos Aires","Bragado","Bragado","Bragado","bragado@puntodigital.gob.ar","-35.110842","-60.500075","Lunes 08:00 a 12:00 - 16:00 a 18:00 , Martes 08:00 a 12:00 - 16:00 a 18:00 , Miércoles 08:00 a 12:00 - 16:00 a 18:00 , Jueves 08:00 a 12:00 - 16:00 a 18:00 , Viernes 08:00 a 12:00 - 16:00 a 18:00 ","","Activo"
"570","Adolfo Alsina","Av. San Martin s/n","Edificio Municipal","AR-B","1195","74","06007080000 ","BUE001","Buenos Aires","Adolfo Alsina","Rivera","Adolfo Alsina","alsina@puntodigital.gob.ar","-37.1599887","-63.2483823","Lunes 08:00 a 14:00 , Martes 08:00 a 14:00 , Miércoles 08:00 a 14:00 , Jueves 08:00 a 14:00 , Viernes 08:00 a 14:00 ","","Activo"
"571","Luján de Cuyo CDF","Roque Sáenz Peña 1379","Casa del Futuro","AR-M","1522","8190","50063090003 ","MZA008","Mendoza","Lujan de Cuyo","Lujan de Cuyo","Luján de Cuyo","lujandecuyocdf@puntodigital.gob.ar","-33.034362","-68.896181","Lunes 09:00 a 18:00 , Martes 09:00 a 18:00 , Miércoles 09:00 a 18:00 , Jueves 09:00 a 18:00 , Viernes 09:00 a 18:00 ","","Activo"
"573","San Vicente (Buenos Aires)","9 de Julio 230","Institución Educativa","AR-B","1314","2097","06778020002 ","BUE119","Buenos Aires","San Vicente","San Vicente","San Vicente","sanvicentebsas@puntodigital.gob.ar","-35.0198232","-58.4165557","Lunes 08:00 a 14:00 , Martes 08:00 a 14:00 , Miércoles 08:00 a 14:00 , Jueves 08:00 a 14:00 , Viernes 08:00 a 14:00 ","","Activo"
"574","Sanagasta","Ramón Aballay S/N","Edificio Municipal","AR-F","1513","8025","46126010000 ","LRJ017","La Rioja","Sanagasta","Villa Sanagasta","Sanagasta","sanagasta@puntodigital.gob.ar","-29.2867815","-67.028979","Lunes 08:00 a 13:00 - 16:00 a 20:00 , Miércoles 09:30 a 13:00 - 15:00 a 18:00 , Viernes 09:30 a 13:00 - 15:00 a 18:00 , Sábado 09:30 a 13:00 - 15:00 a 18:00 , Domingo 09:30 a 13:00 - 15:00 a 18:00 ","","Activo"
"575","Las Rosas","Boulevard Kemmis 1000","Edificio Municipal","AR-S","1692","10947","82007040000 ","SFE188","Santa Fe","Belgrano","Las Rosas","Las Rosas","lasrosas@puntodigital.gob.ar","-32.4765096","-61.57331","Lunes 07:00 a 15:00 , Martes 07:00 a 15:00 , Miércoles 07:00 a 15:00 , Jueves 07:00 a 15:00 , Viernes 07:00 a 15:00 ","","Activo"
"576","Puan II (Darregueira)","Chaco y Bolivia","CIC","AR-B","1294","1777","06651030000 ","BUE099","Buenos Aires","Puan","Darregueira","Puán","darregueira@puntodigital.gob.ar","-37.6825356","-63.1632895","Lunes 07:00 a 20:00 , Martes 07:00 a 20:00 , Miércoles 07:00 a 20:00 , Jueves 07:00 a 20:00 , Viernes 07:00 a 20:00 ","","Activo"
"577","La Punta","Avenida Serrana S/N","Edificio Municipal","AR-D","1598","10811","74056105000 ","SLU065","San Luis","Juan Martín de Pueyrredón","Ciudad de la Punta","La Punta","lapuntasl@puntodigital.gob.ar","-33.1784556","-66.3214594","Lunes 08:00 a 20:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 20:00 , Jueves 08:00 a 20:00 , Viernes 08:00 a 20:00 ","","Activo"
"578","Unión (San Luis)","Pringles 650","Edificio Municipal","AR-D","1599","10735","74042140000 ","SLU057","San Luis","Gobernador Dupuy","Union","Union","unionsl@puntodigital.gob.ar","-35.150639","-65.941474","Lunes 16:00 a 19:00 , Martes 17:30 a 21:30 , Miércoles 09:00 a 13:00 , Jueves 17:30 a 21:30 , Viernes 17:30 a 21:30 ","","Activo"
"580","La Quiaca II (La Ciénaga)","Ruta N* 40 Yavi S/N","Institución Educativa","AR-Y","1462","7485","38112050000 ","JUJ027","Jujuy","Yavi","La Quiaca","La Quiaca","lacienaga@puntodigital.gob.ar","-22.107108","-65.615126","Lunes 09:00 a 14:00 , Martes 09:00 a 14:00 , Miércoles 09:00 a 14:00 , Jueves 09:00 a 14:00 , Viernes 09:00 a 14:00 ","","Activo"
"583","Vicente López","Coronel Francisco Uzal 3238","Edificio Municipal","AR-B","1326","2330","06861010007 ","BUE131","Buenos Aires","Vicente Lopez","Vicente Lopez","Vicente López","vicentelopez@puntodigital.gob.ar","-34.5141803","-58.5166651","Lunes 09:00 a 17:00 , Martes 09:00 a 17:00 , Miércoles 09:00 a 17:00 , Jueves 09:00 a 17:00 , Viernes 09:00 a 17:00 ","","Activo"
"584","Jocoli","Ruta Nacional 40 km. 3339","CIC","AR-M","1521","8166","50056120000 ","MZA007","Mendoza","Lavalle","Jocoli","Lavalle","jocoli@puntodigital.gob.ar","-32.586091","-68.667815","Lunes 07:30 a 13:30 , Martes 07:30 a 13:30 , Miércoles 07:30 a 13:30 , Jueves 07:30 a 13:30 , Viernes 07:30 a 13:30 ","","Activo"
"586","Santa Lucía (San Juan)","General Paz S/N","Santa Lucía / San Juan","AR-J","1592","10468","70098010003 ","SJU014","San Juan","Santa Lucia","Santa Lucia","Santa Lucía","santalucia@puntodigital.gob.ar","-31.5392679","-68.4988834","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 ","","Activo"
"587","Santa Rosa","9 de Julio 704","Edificio Municipal","AR-L","1480","7510","42021020000 ","LAP065","La Pampa","Capital","Santa Rosa","Santa Rosa","santarosalapampa@puntodigital.gob.ar","-36.61983","-64.300459","Lunes 07:00 a 15:00 , Martes 07:00 a 15:00 , Miércoles 07:00 a 15:00 , Jueves 07:00 a 15:00 , Viernes 07:00 a 15:00 ","","Activo"
"588","La Puerta","Las Heras 521","Edificio Municipal","AR-X","1394","3616","14105130000 ","CBA186","Córdoba","Rio Primero","La Puerta","La Puerta","lapuerta@puntodigital.gob.ar","-30.8928499","-63.2552073","Lunes 16:00 a 22:00 , Martes 16:00 a 22:00 , Miércoles 16:00 a 22:00 , Jueves 16:00 a 22:00 , Viernes 16:00 a 22:00 ","","Activo"
"589","Andalgalá","Calle Jujuy S/N","Edificio Municipal","AR-K","1330","2455","10021020000 ","CAT003","Catamarca","Andalgala","Andalgala","Andalgalá","andalgala@puntodigital.gob.ar","-27.578175","-66.325089","Lunes 06:30 a 12:30 - 14:00 a 20:00 , Martes 06:30 a 12:30 - 14:00 a 20:00 , Miércoles 06:30 a 12:30 - 14:00 a 20:00 , Jueves 06:30 a 12:30 - 14:00 a 20:00 , Viernes 06:30 a 12:30 - 14:00 a 20:00 ","","Activo"
"591","Santa Rosa de Conlara","Rivadavia S/N","Edificio Municipal","AR-D","1602","10758","74049070000 ","SLU054","San Luis","Junin","Santa Rosa del Conlara","Santa Rosa de Conlara","conlara@puntodigital.gob.ar","-32.3446997","-65.2057556","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 , Sábado 10:00 a 12:00 - 14:30 a 22:30 , Domingo 10:00 a 12:00 - 14:30 a 19:30 ","","Activo"
"592","Las Heras (Mendoza)","Independencia 1220","Edificio Municipal","AR-M","1520","8125","50049050007 ","MZA006","Mendoza","Las Heras","El Plumerillo","Las Heras","lasherasmza@puntodigital.gob.ar","-32.8419093","-68.8226289","Lunes 09:00 a 13:00 , Martes 09:00 a 13:00 - 17:00 a 20:00 , Miércoles 09:00 a 13:00 , Jueves 09:00 a 13:00 , Viernes 09:00 a 13:00 ","","Temporalmente cerrado"
"594","Malvinas Argentinas","Av. San Martin 776","CIC","AR-X","1383","2984","14021190000 ","CBA243","Córdoba","Colon","Malvinas Argentinas","Malvinas Argentinas","malvinasargentinas@puntodigital.gob.ar","-31.3883415","-64.0575719","Lunes 07:00 a 14:00 , Martes 07:00 a 14:00 , Miércoles 07:00 a 14:00 , Jueves 07:00 a 14:00 , Viernes 07:00 a 14:00 ","","Activo"
"598","San Pedro de Jujuy","RAUL ALFONSIN S/N","CIC","AR-Y","1461","7309","38063180000 ","JUJ046","Jujuy","San Pedro","San Pedro","San Pedro de Jujuy","sanpedrojujuy@puntodigital.gob.ar","-24.2403947","-64.8623128","Lunes 08:00 a 13:00 - 14:30 a 18:00 , Martes 08:00 a 13:00 - 14:30 a 18:00 , Miércoles 08:00 a 13:00 - 14:30 a 18:00 , Jueves 08:00 a 13:00 - 14:30 a 18:00 , Viernes 08:00 a 13:00 - 14:30 a 18:00 ","","Activo"
"599","Libertador General San Martín (Jujuy)","Independencia 350","Edificio Municipal","AR-Y","1463","7232","38035080000 ","JUJ028","Jujuy","Ledesma","Libertador General San Martin","Libertador General San Martín","libertadorgeneralsanmartin@puntodigital.gob.ar","-23.8160138","-64.7943701","Lunes 08:00 a 13:00 , Martes 08:00 a 13:00 , Miércoles 08:00 a 13:00 , Jueves 08:00 a 13:00 , Viernes 08:00 a 13:00 ","","Activo"
